task,choices,Task-ID
Left;fig;lemon/Left;lemon;apple/Left;lemon;cherry/Left;cherry;kiwi/,Left;fig;apple/Left;apple;lemon/Left;lemon;cherry/Left;cherry;kiwi,29
Left;lemon;mango/Left;mango;peach/Left;mango;fig/Left;fig;orange/,Left;lemon;peach/Left;peach;mango/Left;mango;fig/Left;fig;orange,29
Left;pear;mango/Left;mango;apple/Left;mango;lime/Left;lime;kiwi/,Left;pear;apple/Left;apple;mango/Left;mango;lime/Left;lime;kiwi,29
Left;lemon;orange/Left;orange;cherry/Left;orange;apple/Left;apple;mango/,Left;lemon;cherry/Left;cherry;orange/Left;orange;apple/Left;apple;mango,29
Left;mango;pear/Left;pear;apple/Left;pear;lime/Left;lime;orange/,Left;mango;apple/Left;apple;pear/Left;pear;lime/Left;lime;orange,29
Left;plum;cherry/Left;cherry;kiwi/Left;cherry;orange/Left;orange;apricot/,Left;plum;kiwi/Left;kiwi;cherry/Left;cherry;orange/Left;orange;apricot,29
Left;orange;apricot/Left;apricot;lemon/Left;apricot;fig/Left;fig;plum/,Left;orange;lemon/Left;lemon;apricot/Left;apricot;fig/Left;fig;plum,29
Left;kiwi;fig/Left;fig;mango/Left;fig;plum/Left;plum;lemon/,Left;kiwi;mango/Left;mango;fig/Left;fig;plum/Left;plum;lemon,29
Left;pear;fig/Left;fig;kiwi/Left;fig;apricot/Left;apricot;orange/,Left;pear;kiwi/Left;kiwi;fig/Left;fig;apricot/Left;apricot;orange,29
Left;peach;fig/Left;fig;apricot/Left;fig;cherry/Left;cherry;lime/,Left;peach;apricot/Left;apricot;fig/Left;fig;cherry/Left;cherry;lime,29
Left;orange;plum/Left;plum;fig/Left;plum;apple/Left;apple;kiwi/,Left;orange;fig/Left;fig;plum/Left;plum;apple/Left;apple;kiwi,29
Left;fig;apple/Left;apple;orange/Left;apple;kiwi/Left;kiwi;plum/,Left;fig;orange/Left;orange;apple/Left;apple;kiwi/Left;kiwi;plum,29
Left;orange;cherry/Left;cherry;lime/Left;cherry;pear/Left;pear;mango/,Left;orange;lime/Left;lime;cherry/Left;cherry;pear/Left;pear;mango,29
Left;cherry;lemon/Left;lemon;apricot/Left;lemon;peach/Left;peach;mango/,Left;cherry;apricot/Left;apricot;lemon/Left;lemon;peach/Left;peach;mango,29
Left;lemon;apple/Left;apple;fig/Left;apple;pear/Left;pear;kiwi/,Left;lemon;fig/Left;fig;apple/Left;apple;pear/Left;pear;kiwi,29
Left;cherry;peach/Left;peach;apricot/Left;peach;lime/Left;lime;fig/,Left;cherry;apricot/Left;apricot;peach/Left;peach;lime/Left;lime;fig,29
Left;plum;lime/Left;lime;mango/Left;lime;kiwi/Left;kiwi;cherry/,Left;plum;mango/Left;mango;lime/Left;lime;kiwi/Left;kiwi;cherry,29
Left;plum;lemon/Left;lemon;mango/Left;lemon;orange/Left;orange;kiwi/,Left;plum;mango/Left;mango;lemon/Left;lemon;orange/Left;orange;kiwi,29
Left;cherry;apple/Left;apple;plum/Left;apple;fig/Left;fig;orange/,Left;cherry;plum/Left;plum;apple/Left;apple;fig/Left;fig;orange,29
Left;lime;peach/Left;peach;apple/Left;peach;fig/Left;fig;orange/,Left;lime;apple/Left;apple;peach/Left;peach;fig/Left;fig;orange,29
Left;plum;lemon/Left;lemon;fig/Left;lemon;orange/Left;orange;kiwi/,Left;plum;fig/Left;fig;lemon/Left;lemon;orange/Left;orange;kiwi,29
Left;plum;mango/Left;mango;orange/Left;mango;lime/Left;lime;apricot/,Left;plum;orange/Left;orange;mango/Left;mango;lime/Left;lime;apricot,29
Left;mango;kiwi/Left;kiwi;pear/Left;kiwi;cherry/Left;cherry;apricot/,Left;mango;pear/Left;pear;kiwi/Left;kiwi;cherry/Left;cherry;apricot,29
Left;lemon;apricot/Left;apricot;plum/Left;apricot;cherry/Left;cherry;orange/,Left;lemon;plum/Left;plum;apricot/Left;apricot;cherry/Left;cherry;orange,29
Left;kiwi;apricot/Left;apricot;pear/Left;apricot;fig/Left;fig;lemon/,Left;kiwi;pear/Left;pear;apricot/Left;apricot;fig/Left;fig;lemon,29
Left;orange;pear/Left;pear;cherry/Left;pear;mango/Left;mango;kiwi/,Left;orange;cherry/Left;cherry;pear/Left;pear;mango/Left;mango;kiwi,29
Left;peach;apple/Left;apple;lemon/Left;apple;kiwi/Left;kiwi;orange/,Left;peach;kiwi/Left;kiwi;lemon/Left;lemon;apple/Left;apple;orange,30
Left;lemon;kiwi/Left;kiwi;pear/Left;kiwi;cherry/Left;cherry;apricot/,Left;lemon;cherry/Left;cherry;pear/Left;pear;kiwi/Left;kiwi;apricot,30
Left;apple;kiwi/Left;kiwi;lemon/Left;kiwi;plum/Left;plum;orange/,Left;apple;plum/Left;plum;lemon/Left;lemon;kiwi/Left;kiwi;orange,30
Left;fig;lemon/Left;lemon;apple/Left;lemon;cherry/Left;cherry;plum/,Left;fig;cherry/Left;cherry;apple/Left;apple;lemon/Left;lemon;plum,30
Left;fig;plum/Left;plum;cherry/Left;plum;lime/Left;lime;apple/,Left;fig;lime/Left;lime;cherry/Left;cherry;plum/Left;plum;apple,30
Left;fig;mango/Left;mango;pear/Left;mango;apple/Left;apple;lemon/,Left;fig;apple/Left;apple;pear/Left;pear;mango/Left;mango;lemon,30
Left;mango;pear/Left;pear;fig/Left;pear;lemon/Left;lemon;orange/,Left;mango;lemon/Left;lemon;fig/Left;fig;pear/Left;pear;orange,30
Left;plum;lime/Left;lime;mango/Left;lime;kiwi/Left;kiwi;apricot/,Left;plum;kiwi/Left;kiwi;mango/Left;mango;lime/Left;lime;apricot,30
Left;pear;cherry/Left;cherry;lemon/Left;cherry;orange/Left;orange;apple/,Left;pear;orange/Left;orange;lemon/Left;lemon;cherry/Left;cherry;apple,30
Left;fig;orange/Left;orange;cherry/Left;orange;lemon/Left;lemon;pear/,Left;fig;lemon/Left;lemon;cherry/Left;cherry;orange/Left;orange;pear,30
Left;apple;peach/Left;peach;fig/Left;peach;kiwi/Left;kiwi;orange/,Left;apple;kiwi/Left;kiwi;fig/Left;fig;peach/Left;peach;orange,30
Left;apricot;orange/Left;orange;cherry/Left;orange;fig/Left;fig;pear/,Left;apricot;fig/Left;fig;cherry/Left;cherry;orange/Left;orange;pear,30
Left;apricot;kiwi/Left;kiwi;cherry/Left;kiwi;plum/Left;plum;orange/,Left;apricot;plum/Left;plum;cherry/Left;cherry;kiwi/Left;kiwi;orange,30
Left;plum;mango/Left;mango;apple/Left;mango;kiwi/Left;kiwi;fig/,Left;plum;kiwi/Left;kiwi;apple/Left;apple;mango/Left;mango;fig,30
Left;lemon;pear/Left;pear;kiwi/Left;pear;apple/Left;apple;fig/,Left;lemon;apple/Left;apple;kiwi/Left;kiwi;pear/Left;pear;fig,30
Left;pear;lemon/Left;lemon;apple/Left;lemon;orange/Left;orange;mango/,Left;pear;orange/Left;orange;apple/Left;apple;lemon/Left;lemon;mango,30
Left;orange;apricot/Left;apricot;mango/Left;apricot;peach/Left;peach;kiwi/,Left;orange;peach/Left;peach;mango/Left;mango;apricot/Left;apricot;kiwi,30
Left;lime;fig/Left;fig;orange/Left;fig;apple/Left;apple;kiwi/,Left;lime;apple/Left;apple;orange/Left;orange;fig/Left;fig;kiwi,30
Left;apricot;cherry/Left;cherry;lemon/Left;cherry;plum/Left;plum;mango/,Left;apricot;plum/Left;plum;lemon/Left;lemon;cherry/Left;cherry;mango,30
Left;lime;pear/Left;pear;apricot/Left;pear;fig/Left;fig;cherry/,Left;lime;fig/Left;fig;apricot/Left;apricot;pear/Left;pear;cherry,30
Left;apple;pear/Left;pear;mango/Left;pear;cherry/Left;cherry;lemon/,Left;apple;cherry/Left;cherry;mango/Left;mango;pear/Left;pear;lemon,30
Left;kiwi;fig/Left;fig;apricot/Left;fig;plum/Left;plum;lime/,Left;kiwi;plum/Left;plum;apricot/Left;apricot;fig/Left;fig;lime,30
Left;pear;mango/Left;mango;lemon/Left;mango;apricot/Left;apricot;fig/,Left;pear;apricot/Left;apricot;lemon/Left;lemon;mango/Left;mango;fig,30
Left;fig;lime/Left;lime;apple/Left;lime;peach/Left;peach;mango/,Left;fig;peach/Left;peach;apple/Left;apple;lime/Left;lime;mango,30
Left;plum;kiwi/Left;kiwi;apricot/Left;kiwi;orange/Left;orange;lemon/,Left;plum;orange/Left;orange;apricot/Left;apricot;kiwi/Left;kiwi;lemon,30
Left;fig;pear/Left;pear;cherry/Left;pear;kiwi/Left;kiwi;orange/,Left;fig;kiwi/Left;kiwi;cherry/Left;cherry;pear/Left;pear;orange,30
Left;lemon;cherry/Left;cherry;plum/Left;cherry;apricot/Left;apricot;mango/,Left;lemon;apricot/Left;apricot;plum/Left;plum;cherry/Left;cherry;mango,30
Left;apricot;mango/Left;mango;lime/Left;mango;cherry/Left;cherry;orange/,Left;apricot;cherry/Left;cherry;lime/Left;lime;mango/Left;mango;orange,30
Left;plum;apple/Left;apple;orange/Left;apple;mango/Left;mango;cherry/,Left;plum;mango/Left;mango;orange/Left;orange;apple/Left;apple;cherry,30
Left;pear;orange/Left;orange;apple/Left;orange;cherry/Left;cherry;kiwi/,Left;pear;cherry/Left;cherry;apple/Left;apple;orange/Left;orange;kiwi,30
Left;kiwi;mango/Left;mango;apple/Left;mango;lime/Left;lime;peach/,Left;kiwi;lime/Left;lime;apple/Left;apple;mango/Left;mango;peach,30
Left;kiwi;plum/Left;plum;mango/Left;plum;lime/Left;lime;cherry/,Left;kiwi;lime/Left;lime;mango/Left;mango;plum/Left;plum;cherry,30
Left;apricot;orange/Left;orange;lime/Left;orange;peach/Left;peach;mango/,Left;apricot;peach/Left;peach;lime/Left;lime;orange/Left;orange;mango,30
Left;cherry;mango/Left;mango;peach/Left;mango;fig/Left;fig;lemon/,Left;cherry;fig/Left;fig;peach/Left;peach;mango/Left;mango;lemon,30
Left;kiwi;cherry/Left;pear;kiwi/Left;kiwi;apricot/Left;apricot;lime/,Left;pear;kiwi/Left;kiwi;cherry/Left;cherry;apricot/Left;apricot;lime,31
Left;pear;fig/Left;cherry;pear/Left;pear;orange/Left;orange;apricot/,Left;cherry;pear/Left;pear;fig/Left;fig;orange/Left;orange;apricot,31
Left;fig;mango/Left;plum;fig/Left;fig;apricot/Left;apricot;lime/,Left;plum;fig/Left;fig;mango/Left;mango;apricot/Left;apricot;lime,31
Left;fig;apricot/Left;mango;fig/Left;fig;kiwi/Left;kiwi;peach/,Left;mango;fig/Left;fig;apricot/Left;apricot;kiwi/Left;kiwi;peach,31
Left;apricot;orange/Left;mango;apricot/Left;apricot;plum/Left;plum;kiwi/,Left;mango;apricot/Left;apricot;orange/Left;orange;plum/Left;plum;kiwi,31
Left;peach;lime/Left;apricot;peach/Left;peach;mango/Left;mango;fig/,Left;apricot;peach/Left;peach;lime/Left;lime;mango/Left;mango;fig,31
Left;kiwi;orange/Left;mango;kiwi/Left;kiwi;pear/Left;pear;lime/,Left;mango;kiwi/Left;kiwi;orange/Left;orange;pear/Left;pear;lime,31
Left;fig;orange/Left;lemon;fig/Left;fig;cherry/Left;cherry;plum/,Left;lemon;fig/Left;fig;orange/Left;orange;cherry/Left;cherry;plum,31
Left;mango;apricot/Left;lemon;mango/Left;mango;orange/Left;orange;plum/,Left;lemon;mango/Left;mango;apricot/Left;apricot;orange/Left;orange;plum,31
Left;orange;lemon/Left;peach;orange/Left;orange;cherry/Left;cherry;kiwi/,Left;peach;orange/Left;orange;lemon/Left;lemon;cherry/Left;cherry;kiwi,31
Left;lime;pear/Left;mango;lime/Left;lime;kiwi/Left;kiwi;fig/,Left;mango;lime/Left;lime;pear/Left;pear;kiwi/Left;kiwi;fig,31
Left;mango;cherry/Left;lemon;mango/Left;mango;apricot/Left;apricot;kiwi/,Left;lemon;mango/Left;mango;cherry/Left;cherry;apricot/Left;apricot;kiwi,31
Left;orange;kiwi/Left;fig;orange/Left;orange;pear/Left;pear;mango/,Left;fig;orange/Left;orange;kiwi/Left;kiwi;pear/Left;pear;mango,31
Left;pear;mango/Left;orange;pear/Left;pear;kiwi/Left;kiwi;apricot/,Left;orange;pear/Left;pear;mango/Left;mango;kiwi/Left;kiwi;apricot,31
Left;lemon;kiwi/Left;fig;lemon/Left;lemon;mango/Left;mango;pear/,Left;fig;lemon/Left;lemon;kiwi/Left;kiwi;mango/Left;mango;pear,31
Left;peach;lemon/Left;apricot;peach/Left;peach;mango/Left;mango;orange/,Left;apricot;peach/Left;peach;lemon/Left;lemon;mango/Left;mango;orange,31
Left;plum;apricot/Left;mango;plum/Left;plum;cherry/Left;cherry;lime/,Left;mango;plum/Left;plum;apricot/Left;apricot;cherry/Left;cherry;lime,31
Left;peach;lemon/Left;kiwi;peach/Left;peach;mango/Left;mango;apple/,Left;kiwi;peach/Left;peach;lemon/Left;lemon;mango/Left;mango;apple,31
Left;pear;apple/Left;orange;pear/Left;pear;kiwi/Left;kiwi;mango/,Left;orange;pear/Left;pear;apple/Left;apple;kiwi/Left;kiwi;mango,31
Left;peach;lemon/Left;fig;peach/Left;peach;kiwi/Left;kiwi;apricot/,Left;fig;peach/Left;peach;lemon/Left;lemon;kiwi/Left;kiwi;apricot,31
Left;apricot;fig/Left;lemon;apricot/Left;apricot;plum/Left;plum;mango/,Left;lemon;apricot/Left;apricot;fig/Left;fig;plum/Left;plum;mango,31
Left;apricot;cherry/Left;plum;apricot/Left;apricot;fig/Left;fig;lemon/,Left;plum;apricot/Left;apricot;cherry/Left;cherry;fig/Left;fig;lemon,31
Left;lime;fig/Left;cherry;lime/Left;lime;plum/Left;plum;kiwi/,Left;cherry;lime/Left;lime;fig/Left;fig;plum/Left;plum;kiwi,31
Left;apple;kiwi/Left;orange;apple/Left;apple;cherry/Left;cherry;lemon/,Left;orange;apple/Left;apple;kiwi/Left;kiwi;cherry/Left;cherry;lemon,31
Left;orange;lemon/Left;kiwi;orange/Left;orange;fig/Left;fig;plum/,Left;kiwi;orange/Left;orange;lemon/Left;lemon;fig/Left;fig;plum,31
Left;kiwi;orange/Left;peach;kiwi/Left;kiwi;cherry/Left;cherry;mango/,Left;peach;kiwi/Left;kiwi;orange/Left;orange;cherry/Left;cherry;mango,31
Left;fig;orange/Left;mango;fig/Left;fig;lemon/Left;lemon;pear/,Left;mango;fig/Left;fig;orange/Left;orange;lemon/Left;lemon;pear,31
Left;apricot;cherry/Left;orange;apricot/Left;apricot;peach/Left;peach;mango/,Left;orange;apricot/Left;apricot;cherry/Left;cherry;peach/Left;peach;mango,31
Left;cherry;fig/Left;lemon;cherry/Left;cherry;orange/Left;orange;peach/,Left;lemon;cherry/Left;cherry;fig/Left;fig;orange/Left;orange;peach,31
Left;lemon;fig/Left;apple;lemon/Left;lemon;orange/Left;orange;cherry/,Left;apple;lemon/Left;lemon;fig/Left;fig;orange/Left;orange;cherry,31
Left;cherry;apple/Left;lime;cherry/Left;cherry;kiwi/Left;kiwi;peach/,Left;lime;cherry/Left;cherry;apple/Left;apple;kiwi/Left;kiwi;peach,31
Left;cherry;lime/Left;pear;cherry/Left;cherry;apple/Left;apple;kiwi/,Left;pear;cherry/Left;cherry;lime/Left;lime;apple/Left;apple;kiwi,31
Left;kiwi;fig/Left;cherry;kiwi/Left;kiwi;mango/Left;mango;peach/,Left;cherry;kiwi/Left;kiwi;fig/Left;fig;mango/Left;mango;peach,31
Left;mango;cherry/Left;apricot;mango/Left;mango;orange/Left;orange;peach/,Left;apricot;mango/Left;mango;cherry/Left;cherry;orange/Left;orange;peach,31
Left;kiwi;apricot/Left;plum;kiwi/Left;kiwi;orange/Left;orange;fig/,Left;plum;kiwi/Left;kiwi;orange/Left;orange;fig/Left;fig;apricot,32
Left;orange;lime/Left;apricot;orange/Left;orange;pear/Left;pear;mango/,Left;apricot;orange/Left;orange;pear/Left;pear;mango/Left;mango;lime,32
Left;lemon;cherry/Left;orange;lemon/Left;lemon;fig/Left;fig;apple/,Left;orange;lemon/Left;lemon;fig/Left;fig;apple/Left;apple;cherry,32
Left;apricot;lime/Left;pear;apricot/Left;apricot;kiwi/Left;kiwi;cherry/,Left;pear;apricot/Left;apricot;kiwi/Left;kiwi;cherry/Left;cherry;lime,32
Left;apple;fig/Left;plum;apple/Left;apple;cherry/Left;cherry;orange/,Left;plum;apple/Left;apple;cherry/Left;cherry;orange/Left;orange;fig,32
Left;lemon;orange/Left;plum;lemon/Left;lemon;kiwi/Left;kiwi;mango/,Left;plum;lemon/Left;lemon;kiwi/Left;kiwi;mango/Left;mango;orange,32
Left;pear;lemon/Left;cherry;pear/Left;pear;apple/Left;apple;mango/,Left;cherry;pear/Left;pear;apple/Left;apple;mango/Left;mango;lemon,32
Left;cherry;lemon/Left;orange;cherry/Left;cherry;apricot/Left;apricot;plum/,Left;orange;cherry/Left;cherry;apricot/Left;apricot;plum/Left;plum;lemon,32
Left;pear;mango/Left;lemon;pear/Left;pear;kiwi/Left;kiwi;orange/,Left;lemon;pear/Left;pear;kiwi/Left;kiwi;orange/Left;orange;mango,32
Left;apple;fig/Left;cherry;apple/Left;apple;mango/Left;mango;pear/,Left;cherry;apple/Left;apple;mango/Left;mango;pear/Left;pear;fig,32
Left;lime;kiwi/Left;plum;lime/Left;lime;fig/Left;fig;apricot/,Left;plum;lime/Left;lime;fig/Left;fig;apricot/Left;apricot;kiwi,32
Left;kiwi;fig/Left;lime;kiwi/Left;kiwi;apricot/Left;apricot;plum/,Left;lime;kiwi/Left;kiwi;apricot/Left;apricot;plum/Left;plum;fig,32
Left;cherry;apple/Left;lime;cherry/Left;cherry;peach/Left;peach;orange/,Left;lime;cherry/Left;cherry;peach/Left;peach;orange/Left;orange;apple,32
Left;apricot;peach/Left;lemon;apricot/Left;apricot;cherry/Left;cherry;orange/,Left;lemon;apricot/Left;apricot;cherry/Left;cherry;orange/Left;orange;peach,32
Left;lemon;apple/Left;fig;lemon/Left;lemon;plum/Left;plum;kiwi/,Left;fig;lemon/Left;lemon;plum/Left;plum;kiwi/Left;kiwi;apple,32
Left;fig;lime/Left;apple;fig/Left;fig;pear/Left;pear;mango/,Left;apple;fig/Left;fig;pear/Left;pear;mango/Left;mango;lime,32
Left;lemon;plum/Left;orange;lemon/Left;lemon;mango/Left;mango;apricot/,Left;orange;lemon/Left;lemon;mango/Left;mango;apricot/Left;apricot;plum,32
Left;apple;orange/Left;kiwi;apple/Left;apple;peach/Left;peach;cherry/,Left;kiwi;apple/Left;apple;peach/Left;peach;cherry/Left;cherry;orange,32
Left;kiwi;apricot/Left;cherry;kiwi/Left;kiwi;peach/Left;peach;lime/,Left;cherry;kiwi/Left;kiwi;peach/Left;peach;lime/Left;lime;apricot,32
Left;mango;lemon/Left;plum;mango/Left;mango;orange/Left;orange;cherry/,Left;plum;mango/Left;mango;orange/Left;orange;cherry/Left;cherry;lemon,32
Left;orange;lime/Left;peach;orange/Left;orange;kiwi/Left;kiwi;fig/,Left;peach;orange/Left;orange;kiwi/Left;kiwi;fig/Left;fig;lime,32
Left;lemon;fig/Left;pear;lemon/Left;lemon;mango/Left;mango;apple/,Left;pear;lemon/Left;lemon;mango/Left;mango;apple/Left;apple;fig,32
Left;peach;lemon/Left;apricot;peach/Left;peach;orange/Left;orange;cherry/,Left;apricot;peach/Left;peach;orange/Left;orange;cherry/Left;cherry;lemon,32
Left;pear;apple/Left;lime;pear/Left;pear;cherry/Left;cherry;orange/,Left;lime;pear/Left;pear;cherry/Left;cherry;orange/Left;orange;apple,32
Left;orange;apricot/Left;peach;orange/Left;orange;mango/Left;mango;lemon/,Left;peach;orange/Left;orange;mango/Left;mango;lemon/Left;lemon;apricot,32
Left;peach;lemon/Left;fig;peach/Left;peach;apple/Left;apple;kiwi/,Left;fig;peach/Left;peach;apple/Left;apple;kiwi/Left;kiwi;lemon,32
Left;mango;peach/Left;apricot;mango/Left;mango;fig/Left;fig;kiwi/,Left;apricot;mango/Left;mango;fig/Left;fig;kiwi/Left;kiwi;peach,32
Left;apple;lime/Left;orange;apple/Left;apple;cherry/Left;cherry;kiwi/,Left;orange;apple/Left;apple;cherry/Left;cherry;kiwi/Left;kiwi;lime,32
Left;cherry;apricot/Left;orange;cherry/Left;cherry;peach/Left;peach;kiwi/,Left;orange;cherry/Left;cherry;peach/Left;peach;kiwi/Left;kiwi;apricot,32
Left;kiwi;cherry/Left;orange;kiwi/Left;kiwi;plum/Left;plum;lime/,Left;orange;kiwi/Left;kiwi;plum/Left;plum;lime/Left;lime;cherry,32
Left;lemon;fig/Left;plum;lemon/Left;lemon;orange/Left;orange;kiwi/,Left;plum;lemon/Left;lemon;orange/Left;orange;kiwi/Left;kiwi;fig,32
Left;mango;apple/Left;fig;mango/Left;mango;orange/Left;orange;peach/,Left;fig;mango/Left;mango;orange/Left;orange;peach/Left;peach;apple,32
Left;kiwi;lemon/Left;peach;kiwi/Left;kiwi;fig/Left;fig;orange/,Left;peach;kiwi/Left;kiwi;fig/Left;fig;orange/Left;orange;lemon,32
Left;lemon;mango/Left;pear;lemon/Left;lemon;kiwi/Left;kiwi;apple/,Left;pear;lemon/Left;lemon;kiwi/Left;kiwi;apple/Left;apple;mango,32
Left;lemon;fig/Left;kiwi;lemon/Left;lemon;orange/Left;orange;mango/,Left;kiwi;lemon/Left;lemon;orange/Left;orange;fig/Left;fig;mango,33
Left;fig;cherry/Left;pear;fig/Left;fig;mango/Left;mango;kiwi/,Left;pear;fig/Left;fig;mango/Left;mango;cherry/Left;cherry;kiwi,33
Left;apple;fig/Left;kiwi;apple/Left;apple;lime/Left;lime;orange/,Left;kiwi;apple/Left;apple;lime/Left;lime;fig/Left;fig;orange,33
Left;apricot;fig/Left;pear;apricot/Left;apricot;lime/Left;lime;cherry/,Left;pear;apricot/Left;apricot;lime/Left;lime;fig/Left;fig;cherry,33
Left;lime;orange/Left;kiwi;lime/Left;lime;pear/Left;pear;fig/,Left;kiwi;lime/Left;lime;pear/Left;pear;orange/Left;orange;fig,33
Left;lemon;fig/Left;orange;lemon/Left;lemon;kiwi/Left;kiwi;pear/,Left;orange;lemon/Left;lemon;kiwi/Left;kiwi;fig/Left;fig;pear,33
Left;fig;lemon/Left;pear;fig/Left;fig;apple/Left;apple;kiwi/,Left;pear;fig/Left;fig;apple/Left;apple;lemon/Left;lemon;kiwi,33
Left;kiwi;cherry/Left;pear;kiwi/Left;kiwi;fig/Left;fig;mango/,Left;pear;kiwi/Left;kiwi;fig/Left;fig;cherry/Left;cherry;mango,33
Left;apple;fig/Left;lemon;apple/Left;apple;mango/Left;mango;plum/,Left;lemon;apple/Left;apple;mango/Left;mango;fig/Left;fig;plum,33
Left;cherry;lemon/Left;peach;cherry/Left;cherry;kiwi/Left;kiwi;apricot/,Left;peach;cherry/Left;cherry;kiwi/Left;kiwi;lemon/Left;lemon;apricot,33
Left;kiwi;peach/Left;lime;kiwi/Left;kiwi;apricot/Left;apricot;fig/,Left;lime;kiwi/Left;kiwi;apricot/Left;apricot;peach/Left;peach;fig,33
Left;kiwi;plum/Left;apricot;kiwi/Left;kiwi;lemon/Left;lemon;orange/,Left;apricot;kiwi/Left;kiwi;lemon/Left;lemon;plum/Left;plum;orange,33
Left;cherry;plum/Left;mango;cherry/Left;cherry;fig/Left;fig;orange/,Left;mango;cherry/Left;cherry;fig/Left;fig;plum/Left;plum;orange,33
Left;kiwi;apricot/Left;fig;kiwi/Left;kiwi;peach/Left;peach;cherry/,Left;fig;kiwi/Left;kiwi;peach/Left;peach;apricot/Left;apricot;cherry,33
Left;plum;apricot/Left;orange;plum/Left;plum;lime/Left;lime;cherry/,Left;orange;plum/Left;plum;lime/Left;lime;apricot/Left;apricot;cherry,33
Left;orange;apricot/Left;peach;orange/Left;orange;fig/Left;fig;cherry/,Left;peach;orange/Left;orange;fig/Left;fig;apricot/Left;apricot;cherry,33
Left;fig;apricot/Left;peach;fig/Left;fig;cherry/Left;cherry;mango/,Left;peach;fig/Left;fig;cherry/Left;cherry;apricot/Left;apricot;mango,33
Left;cherry;lime/Left;apple;cherry/Left;cherry;mango/Left;mango;fig/,Left;apple;cherry/Left;cherry;mango/Left;mango;lime/Left;lime;fig,33
Left;lime;apple/Left;mango;lime/Left;lime;fig/Left;fig;plum/,Left;mango;lime/Left;lime;fig/Left;fig;apple/Left;apple;plum,33
Left;plum;mango/Left;apricot;plum/Left;plum;lemon/Left;lemon;kiwi/,Left;apricot;plum/Left;plum;lemon/Left;lemon;mango/Left;mango;kiwi,33
Left;apricot;peach/Left;fig;apricot/Left;apricot;cherry/Left;cherry;kiwi/,Left;fig;apricot/Left;apricot;cherry/Left;cherry;peach/Left;peach;kiwi,33
Left;kiwi;fig/Left;cherry;kiwi/Left;kiwi;pear/Left;pear;lemon/,Left;cherry;kiwi/Left;kiwi;pear/Left;pear;fig/Left;fig;lemon,33
Left;mango;cherry/Left;kiwi;mango/Left;mango;plum/Left;plum;lime/,Left;kiwi;mango/Left;mango;plum/Left;plum;cherry/Left;cherry;lime,33
Left;kiwi;orange/Left;lemon;kiwi/Left;kiwi;apple/Left;apple;peach/,Left;lemon;kiwi/Left;kiwi;apple/Left;apple;orange/Left;orange;peach,33
