id,sequence,domain,task,response_type,choices,response,truth,type_of_syllogism,response_time,ldt_rw,ldt_uw,rt_avg
70,12,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,2843,562.6,650.83,6529.07
70,13,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,1914,698.17,679.0,6529.07
70,15,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,False,True,match-valid,4220,730.2,684.17,6529.07
70,4,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,3186,671.8,700.17,6529.07
70,5,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,1823,678.17,686.83,6529.07
70,7,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,13286,620.33,625.6,6529.07
70,11,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,5448,587.0,660.25,6529.07
70,16,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,3724,571.6,639.17,6529.07
70,17,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,3026,520.8,546.0,6529.07
70,18,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,13631,711.67,673.4,6529.07
71,5,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,17330,822.5,619.0,18815.0
71,6,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,24047,886.5,629.67,18815.0
71,7,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,5691,688.6,750.4,18815.0
71,8,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,14260,536.8,655.83,18815.0
71,10,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,5299,820.33,793.33,18815.0
71,13,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,2649,609.8,614.33,18815.0
71,15,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,6907,533.17,649.5,18815.0
71,18,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,10040,649.17,693.2,18815.0
71,16,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,25393,582.67,695.5,18815.0
71,4,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,49248,677.67,680.5,18815.0
71,9,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,18512,596.33,678.17,18815.0
71,11,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,15296,628.4,687.33,18815.0
71,12,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,23244,605.33,717.4,18815.0
71,14,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,33449,616.5,664.0,18815.0
71,17,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,30860,615.0,764.6,18815.0
72,3,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,4966,637.6,649.83,11420.2
72,5,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,3613,633.0,723.33,11420.2
72,12,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,2968,658.5,630.33,11420.2
72,13,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,7392,632.4,824.0,11420.2
72,14,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,5987,776.33,807.33,11420.2
72,16,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,2738,623.2,643.67,11420.2
72,17,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,9643,559.0,604.67,11420.2
72,18,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,8336,535.67,704.2,11420.2
72,6,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,3071,596.33,562.0,11420.2
72,4,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,8590,524.5,553.33,11420.2
72,8,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,16782,563.67,575.33,11420.2
72,9,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,33763,623.5,649.17,11420.2
72,10,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,22977,635.2,626.5,11420.2
72,11,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,11982,669.5,521.67,11420.2
72,15,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,28495,634.4,745.4,11420.2
73,3,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,False,True,match-valid,8652,761.2,658.0,8275.13
73,5,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,False,False,match-invalid,6609,0,0,8275.13
73,9,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,False,True,match-valid,2554,0,0,8275.13
73,11,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,False,True,match-valid,1876,0,0,8275.13
73,14,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1895,598.0,592.0,8275.13
73,15,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,3686,613.33,799.5,8275.13
73,16,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,6945,778.6,662.67,8275.13
73,18,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,7405,633.4,865.0,8275.13
73,17,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,5990,658.83,687.0,8275.13
73,4,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,20581,604.0,0,8275.13
73,6,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,17391,0,0,8275.13
73,7,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,14046,0,753.0,8275.13
73,8,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,13525,0,0,8275.13
73,10,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,5952,0,0,8275.13
73,13,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,True,False,mismatch-invalid,7020,719.17,597.5,8275.13
74,3,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,2477,779.5,724.6,4433.73
74,4,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,2460,710.5,658.5,4433.73
74,5,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,False,True,match-valid,4119,686.0,825.0,4433.73
74,10,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,2402,758.0,716.17,4433.73
74,11,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1941,726.4,689.5,4433.73
74,12,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,4428,756.6,755.33,4433.73
74,14,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,2123,755.67,666.0,4433.73
74,18,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,3349,735.4,665.5,4433.73
74,7,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,True,False,mismatch-invalid,4091,819.83,786.5,4433.73
74,6,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,6080,662.33,708.83,4433.73
74,8,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,5851,596.83,651.6,4433.73
74,13,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,3367,768.5,657.8,4433.73
74,15,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,10384,736.67,624.2,4433.73
74,16,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,5049,802.5,726.8,4433.73
74,17,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,8385,628.75,636.33,4433.73
75,4,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,8624,679.6,971.2,9938.67
75,5,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,820,864.83,841.6,9938.67
75,6,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,12207,791.5,697.17,9938.67
75,7,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,4703,748.67,660.5,9938.67
75,9,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,2840,826.83,766.6,9938.67
75,13,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,9778,688.8,621.67,9938.67
75,15,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,5583,754.0,742.33,9938.67
75,17,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,8047,608.17,654.83,9938.67
75,11,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,2555,966.4,869.6,9938.67
75,3,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,True,False,mismatch-invalid,2604,712.33,728.17,9938.67
75,8,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,26544,991.0,698.5,9938.67
75,10,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,21659,705.33,860.5,9938.67
75,14,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,19490,769.33,645.2,9938.67
75,16,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,2818,652.0,644.33,9938.67
75,18,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,20808,657.2,704.5,9938.67
76,4,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,9575,727.83,724.0,18196.27
76,5,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,11138,707.5,786.5,18196.27
76,6,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,11844,617.4,657.33,18196.27
76,8,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,2882,618.2,626.2,18196.27
76,9,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,8955,783.33,1007.6,18196.27
76,15,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,False,False,match-invalid,34755,664.5,564.6,18196.27
76,17,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,18825,575.67,618.8,18196.27
76,18,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,22978,599.4,637.67,18196.27
76,7,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,10504,641.33,601.33,18196.27
76,3,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,33393,711.5,772.4,18196.27
76,10,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,20444,625.6,670.33,18196.27
76,11,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,21404,592.83,643.83,18196.27
76,12,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,22697,633.2,648.5,18196.27
76,13,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,27437,796.0,678.17,18196.27
76,14,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,16113,570.33,650.6,18196.27
77,4,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,2944,692.17,697.2,8191.4
77,5,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,5108,676.0,612.4,8191.4
77,8,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,1602,540.5,558.2,8191.4
77,9,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,8587,542.5,590.33,8191.4
77,10,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,1634,604.5,567.33,8191.4
77,14,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,3354,651.83,600.17,8191.4
77,15,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1094,508.67,540.67,8191.4
77,18,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,1937,553.83,535.5,8191.4
77,7,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,2905,588.5,594.4,8191.4
77,3,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,2480,696.83,679.0,8191.4
77,11,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,9322,537.17,498.0,8191.4
77,12,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,4002,539.2,542.17,8191.4
77,13,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,41626,513.8,533.17,8191.4
77,16,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,14957,528.0,531.5,8191.4
77,17,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,21319,496.17,512.67,8191.4
78,4,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,7567,902.8,783.4,14757.53
78,7,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,3765,611.25,747.83,14757.53
78,8,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,8958,645.83,959.0,14757.53
78,9,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,5485,864.2,1112.5,14757.53
78,12,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,14931,649.33,560.5,14757.53
78,16,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,7034,764.5,820.67,14757.53
78,17,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,4103,833.8,863.2,14757.53
78,18,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1644,690.83,893.0,14757.53
78,11,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,20467,619.5,635.0,14757.53
78,3,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,32453,886.17,921.67,14757.53
78,5,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,14649,705.33,1006.8,14757.53
78,10,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,28906,618.2,826.67,14757.53
78,13,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,24904,802.67,873.0,14757.53
